,word,tf-idf
0,노래,0.45355836695459173
1,시오,0.29646982063572763
2,그녀,0.2880791653347165
3,에디킴,0.2796885100337053
4,사용,0.24922064765710653
5,무드있,0.1901881868229196
6,매일,0.18924776453106484
7,일어나서,0.18739130172258256
8,그날,0.18729027093149808
9,잇몸,0.1678131060202232
10,여자,0.16246866875985375
11,무작정,0.15344263160652855
12,치실,0.14823491031786382
13,눈물,0.14441659445320332
14,아침,0.1166030046262724
15,가끔,0.10872442323260535
16,고백,0.09789097851179687
17,마냥,0.09789097851179687
18,치아,0.0950940934114598
19,먼저,0.0919584207932639
20,로이킴,0.08670343811044866
21,키스,0.08574735295658947
22,용법,0.08193724649413736
23,소주,0.08123433437992687
24,성적,0.07897782509159557
25,톱질,0.07551589770910044
26,발걸음,0.07446480651493297
27,하늘,0.07446480651493297
28,스텐팬,0.06992212750842633
29,앞서,0.06368562263676035
30,영상,0.06302865114933644
31,미소,0.06181251608862035
32,사람,0.06130561386217594
33,제목,0.05866924149661386
34,감정,0.05672578603440279
35,무죄,0.053140816906404015
36,바람,0.05199863719820255
37,이노,0.051899713631619944
38,기름,0.04870077025164027
39,댓글,0.04797830650083334
40,이유,0.04664557576469908
41,목소리,0.044120055804535506
42,코팅,0.04308145060722025
43,그냥,0.042647383556296305
44,소름,0.0419532765050558
45,뮤비,0.0419532765050558
46,정준영,0.0419532765050558
47,계란후라이,0.0419532765050558
48,오일,0.03635950630438169
49,처음,0.03598372987562501
50,소리,0.034665758132135044
51,가사,0.034665758132135044
52,가수,0.03356262120404464
53,원래,0.03309004185340163
54,사건,0.031842811318380175
55,몰카,0.030765736103707586
56,보고,0.03065280693108797
57,다시,0.03065280693108797
58,생각,0.02932007619495371
59,지금,0.027987345458819448
60,유포,0.027968851003370536
61,새끼,0.027078111459975625
62,계란,0.027078111459975625
63,남자,0.027078111459975625
64,사이,0.02665461472268519
65,스텐,0.025171965903033482
66,달달,0.025171965903033482
67,기소유예,0.025171965903033482
68,오일이,0.025171965903033482
69,이제,0.02265642251428241
70,친구,0.02265642251428241
71,음란물,0.022375080802696425
72,시발,0.022375080802696425
73,추억,0.020308583594981718
74,노래방,0.020308583594981718
75,설정,0.019990961042013894
76,정말,0.019990961042013894
77,오빠,0.01957819570235937
78,대화방,0.01957819570235937
79,한번,0.018658230305879632
80,톡방,0.018052074306650415
81,사랑,0.017332879066067522
82,완전,0.017332879066067522
83,때문,0.017325499569745374
84,벌써,0.016857958933260093
85,범죄자,0.01678131060202232
86,듯이,0.01678131060202232
87,존나,0.01678131060202232
88,명곡,0.01678131060202232
89,양치,0.01678131060202232
90,치과,0.01678131060202232
91,계란말이,0.01678131060202232
92,문제,0.015992768833611115
93,방법,0.015992768833611115
94,칫솔,0.015795565018319115
95,설거지,0.01575716278733411
96,느낌,0.01575716278733411
97,오늘,0.014660038097476855
98,갑자기,0.014181446508600698
99,살살,0.013984425501685268
100,치면,0.013984425501685268
101,낚시,0.013984425501685268
102,치과의사,0.013984425501685268
103,고비,0.013984425501685268
104,탐폰,0.013984425501685268
105,가사도,0.013984425501685268
106,승리,0.013984425501685268
107,비난,0.013984425501685268
108,계속,0.013327307361342595
109,주사,0.013111745836980075
110,항상,0.012605730229867287
111,불로,0.012605730229867287
112,역시,0.012605730229867287
113,음악,0.012605730229867287
114,정도,0.011994576625208335
115,음식물,0.011994576625208335
116,상담,0.011994576625208335
117,에디,0.01128254644165651
118,다행,0.01128254644165651
119,범죄,0.01128254644165651
120,혐의,0.01128254644165651
121,라이,0.011238639288840063
122,식욕,0.011187540401348213
123,윤종신,0.011187540401348213
124,현이,0.011187540401348213
125,비투비,0.011187540401348213
126,마운,0.011187540401348213
127,듣기,0.011187540401348213
128,뱃살,0.011187540401348213
129,김정환,0.011187540401348213
130,무혐의,0.011187540401348213
131,리나,0.011187540401348213
132,보라색,0.011187540401348213
133,남자친구,0.011187540401348213
134,악어,0.011187540401348213
135,최애,0.011187540401348213
136,나라,0.011030013951133876
137,한국,0.011030013951133876
138,옛날,0.011030013951133876
139,요리,0.011030013951133876
140,안나,0.011030013951133876
141,요즘,0.010661845889074076
142,해도,0.010661845889074076
143,진심,0.009454297672400466
144,얘기,0.009454297672400466
145,뭔가,0.009454297672400466
146,안쪽,0.009454297672400466
147,한국인,0.009365532740700053
148,하라,0.009365532740700053
149,상태,0.009329115152939816
150,이미지,0.009329115152939816
151,마음,0.009329115152939816
152,문의,0.009329115152939816
153,제품,0.009329115152939816
154,부분,0.009329115152939816
155,예전,0.009329115152939816
156,기분,0.009329115152939816
157,사실,0.009329115152939816
158,무쇠,0.009026037153325207
159,선생님,0.009026037153325207
160,군대,0.009026037153325207
161,멤버,0.009026037153325207
162,제발,0.009026037153325207
163,이분,0.009026037153325207
164,지랄,0.00839065530101116
165,병신,0.00839065530101116
166,창섭,0.00839065530101116
167,인성,0.00839065530101116
168,천재,0.00839065530101116
169,플라그,0.00839065530101116
170,양띵,0.00839065530101116
171,누군가,0.00839065530101116
172,아스트로,0.00839065530101116
173,사람인,0.00839065530101116
174,언론,0.00839065530101116
175,씨발,0.00839065530101116
176,암스테르담,0.00839065530101116
177,야동,0.00839065530101116
178,인격,0.00839065530101116
179,질리,0.00839065530101116
180,불소,0.00839065530101116
181,패인,0.00839065530101116
182,중립,0.00839065530101116
183,페미,0.00839065530101116
184,나중,0.007996384416805558
185,버튼,0.007996384416805558
186,검색,0.007996384416805558
187,그대로,0.007996384416805558
188,의미,0.007996384416805558
189,제일,0.007996384416805558
190,제거,0.007996384416805558
191,생선,0.007878581393667055
192,당시,0.007878581393667055
193,전이,0.007878581393667055
194,물건,0.007878581393667055
195,살짝,0.007878581393667055
196,가면,0.007878581393667055
197,유튜브,0.007878581393667055
198,안해,0.007492426192560042
199,건가,0.007492426192560042
200,외국인,0.007492426192560042
201,던데,0.007492426192560042
202,연기,0.007492426192560042
203,잘못,0.007492426192560042
204,끼리,0.007492426192560042
205,실망,0.007492426192560042
206,인생,0.006769527864993906
207,재능,0.006769527864993906
208,해제,0.006769527864993906
209,자로,0.006769527864993906
210,사물,0.006769527864993906
211,올로,0.006769527864993906
212,질환,0.006769527864993906
213,용액,0.006769527864993906
214,주사기,0.006769527864993906
215,취미,0.006769527864993906
216,구나,0.006769527864993906
217,방울,0.006769527864993906
218,전혀,0.006663653680671297
219,청소,0.006663653680671297
220,관련,0.006663653680671297
221,내용,0.006663653680671297
222,고객,0.006663653680671297
223,자주,0.006663653680671297
224,분위기,0.006663653680671297
225,확인,0.006663653680671297
226,보기,0.006663653680671297
227,두번째,0.006663653680671297
228,불법,0.006663653680671297
229,스탠,0.006663653680671297
230,걱정,0.006663653680671297
231,멜로디,0.006302865114933644
232,촬영,0.006302865114933644
233,영어,0.006302865114933644
234,아무,0.006302865114933644
235,지난,0.006302865114933644
236,뚜껑,0.006302865114933644
237,재료,0.006302865114933644
238,방이,0.006302865114933644
239,금방,0.006302865114933644
240,이름,0.006302865114933644
241,그게,0.006302865114933644
242,누가,0.006302865114933644
243,하나요,0.006302865114933644
244,거지,0.0056193196444200314
245,처분,0.0056193196444200314
246,의심,0.0056193196444200314
247,캡처,0.0056193196444200314
248,머리,0.0056193196444200314
249,결혼,0.0056193196444200314
250,살때,0.0056193196444200314
251,라며,0.0056193196444200314
252,평생,0.0056193196444200314
253,구이,0.0056193196444200314
254,논란,0.0056193196444200314
255,감동,0.0056193196444200314
256,피부,0.0056193196444200314
257,작사,0.005593770200674106
258,성대,0.005593770200674106
259,타격,0.005593770200674106
260,여태,0.005593770200674106
261,정이,0.005593770200674106
262,군인,0.005593770200674106
263,개돼지,0.005593770200674106
264,생리대,0.005593770200674106
265,두부,0.005593770200674106
266,꼬실려,0.005593770200674106
267,세번,0.005593770200674106
268,옹호,0.005593770200674106
269,태형,0.005593770200674106
270,근황,0.005593770200674106
271,머큐리,0.005593770200674106
272,신들,0.005593770200674106
273,어그,0.005593770200674106
274,하진,0.005593770200674106
275,쌍욕,0.005593770200674106
276,신곡,0.005593770200674106
277,아보카도,0.005593770200674106
278,윗몸,0.005593770200674106
279,칫솔질,0.005593770200674106
280,유예,0.005593770200674106
281,반성,0.005593770200674106
282,판명,0.005593770200674106
283,날때,0.005593770200674106
284,살인자,0.005593770200674106
285,선동,0.005593770200674106
286,템포,0.005593770200674106
287,처벌,0.005593770200674106
288,황민,0.005593770200674106
289,발라,0.005593770200674106
290,유승우,0.005593770200674106
291,흰자,0.005593770200674106
292,모름,0.005593770200674106
293,연주,0.005593770200674106
294,음색,0.005593770200674106
295,아픔,0.005593770200674106
296,축가,0.005593770200674106
297,악기,0.005593770200674106
298,배신,0.005593770200674106
299,닥치고,0.005593770200674106
300,데리,0.005593770200674106
301,통기타,0.005593770200674106
302,슈스케,0.005593770200674106
303,바늘,0.005593770200674106
304,변태,0.005593770200674106
305,개역,0.005593770200674106
306,바보,0.005593770200674106
307,중불,0.005593770200674106
308,외국,0.005593770200674106
309,원장,0.005593770200674106
310,도피,0.005593770200674106
311,시바,0.005593770200674106
312,음반,0.005593770200674106
313,캡쳐,0.005593770200674106
314,지훈,0.005593770200674106
315,남친,0.005593770200674106
316,아주,0.005330922944537038
317,제대로,0.005330922944537038
318,구독,0.005330922944537038
319,사진,0.005330922944537038
320,무조건,0.005330922944537038
321,가요,0.005330922944537038
322,일반,0.005330922944537038
323,초반,0.005330922944537038
324,거나,0.005330922944537038
325,별로,0.005330922944537038
326,시작,0.005330922944537038
327,마지막,0.005330922944537038
328,키친,0.005330922944537038
329,추천,0.005330922944537038
330,조사,0.005330922944537038
331,모든,0.005330922944537038
332,표면,0.005330922944537038
333,카톡,0.005330922944537038
334,응원,0.005330922944537038
335,어차피,0.004727148836200233
336,포기,0.004727148836200233
337,테스트,0.004727148836200233
338,회수,0.004727148836200233
339,실패,0.004727148836200233
340,재생,0.004727148836200233
341,대충,0.004727148836200233
342,인상,0.004727148836200233
343,절대,0.004727148836200233
344,구멍,0.004727148836200233
345,하자,0.004727148836200233
346,예약,0.004727148836200233
347,도로,0.004727148836200233
348,방송,0.004727148836200233
349,덕분,0.004727148836200233
350,바닥,0.004727148836200233
351,홍보,0.004727148836200233
352,거기,0.004727148836200233
353,로만,0.004727148836200233
354,인간,0.004513018576662604
355,상처,0.004513018576662604
356,경찰,0.004513018576662604
357,기소,0.004513018576662604
358,심장,0.004513018576662604
359,염증,0.004513018576662604
360,내지,0.004513018576662604
361,시절,0.004513018576662604
362,오해,0.004513018576662604
363,오름,0.004513018576662604
364,성격,0.004513018576662604
365,아티스트,0.004513018576662604
366,새벽,0.004513018576662604
367,스프링,0.004513018576662604
368,어서,0.004513018576662604
369,인대,0.004513018576662604
370,초보,0.004513018576662604
371,생리,0.004513018576662604
372,그거,0.004513018576662604
373,남편,0.004513018576662604
374,컨택,0.004513018576662604
375,효용,0.004513018576662604
376,번만,0.004513018576662604
377,약물,0.004513018576662604
378,여성,0.004513018576662604
379,더욱,0.003998192208402779
380,단계,0.003998192208402779
381,전문,0.003998192208402779
382,공간,0.003998192208402779
383,대박,0.003998192208402779
384,건강,0.003998192208402779
385,구입,0.003998192208402779
386,상황,0.003998192208402779
387,아래,0.003998192208402779
388,하루,0.003998192208402779
389,대한,0.003998192208402779
390,위해,0.003998192208402779
391,달라,0.003998192208402779
392,구매,0.003998192208402779
393,이해,0.003998192208402779
394,결론,0.003998192208402779
395,기사,0.003998192208402779
396,안내,0.003998192208402779
397,관리,0.003998192208402779
398,별도,0.003998192208402779
399,기능,0.003998192208402779
400,공유,0.003998192208402779
401,어도,0.003998192208402779
402,쓰레기,0.003998192208402779
403,기도,0.003998192208402779
404,판단,0.003998192208402779
405,자체,0.003998192208402779
406,온라인,0.003998192208402779
407,대고,0.003746213096280021
408,케이스,0.003746213096280021
409,어제,0.003746213096280021
410,고기,0.003746213096280021
411,구석구석,0.003746213096280021
412,라이브,0.003746213096280021
413,플레이,0.003746213096280021
414,가나,0.003746213096280021
415,조심,0.003746213096280021
416,두루,0.003746213096280021
417,대학,0.003746213096280021
418,성공,0.003746213096280021
419,학년,0.003746213096280021
420,진작,0.003746213096280021
421,판결,0.003746213096280021
422,찌꺼기,0.003746213096280021
423,미국,0.003746213096280021
424,상상,0.003746213096280021
425,가게,0.003746213096280021
426,수고,0.003746213096280021
427,정신,0.003746213096280021
428,널리,0.003746213096280021
429,유럽,0.003746213096280021
430,사용설명서,0.003746213096280021
431,스케일링,0.003746213096280021
432,추정,0.003746213096280021
433,셋탑,0.003151432557466822
434,그것,0.003151432557466822
435,영화,0.003151432557466822
436,가열,0.003151432557466822
437,고생,0.003151432557466822
438,셋톱박스,0.003151432557466822
439,히트,0.003151432557466822
440,집중,0.003151432557466822
441,일이,0.003151432557466822
442,리모컨,0.003151432557466822
443,시청,0.003151432557466822
444,세상,0.003151432557466822
445,막상,0.003151432557466822
