,word,tf-idf
0,제품,0.29685832295237874
1,사용,0.2830613094418484
2,기능,0.26881923097936544
3,삼성,0.18469967029032225
4,모델,0.1789161106849419
5,상담,0.17090494154979524
6,확인,0.15933325279902785
7,지원,0.13307442063382494
8,구매,0.13129416082601458
9,가격,0.12061260197915237
10,선택,0.12050206409254642
11,서비스,0.12016753702719979
12,문의,0.118832342171342
13,스마트,0.11839722454507837
14,추천,0.11838727721938942
15,할인,0.1126089157895412
16,설치,0.11103028612894016
17,고객,0.11082117303619536
18,제공,0.10682060703400403
19,가전,0.10147480904519093
20,경우,0.10013961418933315
21,이용,0.09924948428542797
22,답변,0.09479883476590205
23,효율,0.09050810054112657
24,인터넷,0.0847197917855894
25,내용,0.08233701611122948
26,공간,0.07699623668779838
27,셋톱박스,0.07630043359571717
28,인덕션,0.07521597687998802
29,가입,0.07261696438764806
30,참고,0.07261696438764806
31,인치,0.0725606982540997
32,냉장고,0.07254558716827246
33,질문,0.07254558716827246
34,기준,0.07209075450078106
35,렌탈,0.07051212484018
36,화질,0.06693098890679887
37,에너지,0.06682865563211089
38,추가,0.06631467784093618
39,에어컨,0.0663024457452439
40,가전제품,0.06525002597150986
41,디자인,0.06419760619777583
42,비교,0.06408935308117322
43,방법,0.06408935308117322
44,센터,0.059461717215972695
45,도움,0.058748573657742116
46,통해,0.058748573657742116
47,성능,0.05788308755537165
48,온라인,0.057413378801884345
49,최대,0.05735687766850463
50,때문,0.05652324889797916
51,해결,0.0563044578947706
52,아래,0.056078183946026566
53,가능,0.05577824800790359
54,시청,0.05577824800790359
55,연결,0.05474298909016879
56,환급,0.054725828234169556
57,음성,0.05379500042976358
58,고려,0.05367340846043553
59,문제,0.053407794234311017
60,혜택,0.05314719857356851
61,리모컨,0.052620988686701495
62,넷플릭스,0.05254395390814117
63,관련,0.05207259937845324
64,정보,0.05162753442650065
65,용량,0.05029233957064287
66,공식,0.04841130959176538
67,네이버,0.04841130959176538
68,브랜드,0.04806701481087992
69,가지,0.04806701481087992
70,패널,0.04788509970489836
71,설정,0.04762194985892732
72,활용,0.046832679931164335
73,스마트폰,0.046288721300029124
74,기술,0.0457802601574303
75,방문,0.0457802601574303
76,예약,0.045254050270563284
77,화면,0.044727840383696274
78,최신,0.04420163049682926
79,제습기,0.04367542060996224
80,채널,0.04367542060996224
81,노트북,0.04367542060996224
82,필터,0.043171300339401406
83,현재,0.04314921072309522
84,챗봇,0.04314921072309522
85,라면,0.04272623538744881
86,차이,0.04272623538744881
87,미러링,0.0425355817351619
88,관리,0.04228117043549622
89,정리,0.0420967909493612
90,일반,0.04183610548354363
91,제어,0.041284535213539496
92,전원,0.03999195140189314
93,진행,0.039465741515026125
94,사항,0.039465741515026125
95,사은,0.039465741515026125
96,모드,0.03940796543110588
97,연동,0.038782442170294674
98,캠핑,0.0384315838967935
99,홈페이지,0.038275585867922894
100,교체,0.03736090196755806
101,콘텐츠,0.03736090196755806
102,대해,0.036940391012065116
103,기기,0.03649532606011253
104,사운드,0.03630848219382403
105,화구,0.03628034912704985
106,안내,0.03605026110815993
107,사용자,0.03578227230695702
108,자동,0.035605196156207344
109,매장,0.03525606242009
110,시스템,0.03525606242009
111,통신사,0.034729852533222985
112,신청,0.034729852533222985
113,쿠팡,0.034729852533222985
114,가장,0.03471506625230216
115,티비,0.03471506625230216
116,환경,0.03471506625230216
117,정도,0.03471506625230216
118,위해,0.03471506625230216
119,코스트코,0.0346637815539706
120,조절,0.034203642646355975
121,요금,0.03367743275948896
122,기본,0.03367743275948896
123,대형,0.03367743275948896
124,직접,0.03337987139644438
125,개통,0.03315273282299384
126,소비,0.032098803098887914
127,구성,0.032098803098887914
128,비용,0.032098803098887914
129,그램,0.03164953967971229
130,전문,0.031599611588634016
131,가성,0.031154546636681425
132,공기청정기,0.031046383325153883
133,탑재,0.031046383325153883
134,해당,0.030709481684728833
135,무선,0.03052017343828687
136,요리,0.03052017343828687
137,크기,0.029993963551419853
138,점검,0.029993963551419853
139,특징,0.029993963551419853
140,고민,0.029993963551419853
141,공기,0.029993963551419853
142,기반,0.02939959325812661
143,요즘,0.029374286828871058
144,청소,0.029374286828871058
145,업데이트,0.028941543777685826
146,세탁기,0.028941543777685826
147,검색,0.028929221876918466
148,대한,0.028929221876918466
149,포함,0.028929221876918466
150,채택,0.02841533389081881
151,카드,0.02841533389081881
152,으뜸,0.0281485467365042
153,보증,0.0281485467365042
154,가이드,0.0281485467365042
155,금제,0.0281485467365042
156,작동,0.028039091973013283
157,보시,0.028039091973013283
158,장점,0.028039091973013283
159,게임,0.027523023475692993
160,대비,0.027362914117084778
161,영상,0.026836704230217764
162,설명,0.026703897117155508
163,대상,0.026703897117155508
164,적용,0.026703897117155508
165,내부,0.026310494343350747
166,실내,0.026271976954070585
167,상태,0.025813767213250325
168,부분,0.025813767213250325
169,구입,0.025813767213250325
170,색상,0.025784284456483734
171,스타,0.025784284456483734
172,실시간,0.025784284456483734
173,공유기,0.02564645369325938
174,접근성,0.02564645369325938
175,캠핑카,0.025621055931195666
176,메뉴,0.025368702261297733
177,유선,0.025368702261297733
178,브로드밴드,0.025258074569616717
179,결합,0.025258074569616717
180,시각장애인,0.02521850699042616
181,텔레콤,0.025020930432448178
182,전력,0.025020930432448178
183,발생,0.024923637309345142
184,선불,0.024867495462631086
185,방식,0.024731864682749703
186,일부,0.02420565479588269
187,주방,0.02420565479588269
188,김치냉장고,0.02420565479588269
189,파트너,0.02420565479588269
190,결제,0.02403350740543996
191,배터리,0.023769883910825768
192,기아,0.023769883910825768
193,상세,0.023679444909015673
194,전용,0.023588442453487367
195,엘지,0.02315323502214866
196,편의,0.02315323502214866
197,기간,0.023143377501534772
198,운영,0.023143377501534772
199,소음,0.022627025135281642
200,수리,0.022627025135281642
201,가정,0.022627025135281642
202,바이,0.02260681405693735
203,스탠드,0.022518837389203357
204,바퀴벌레,0.022416450658156586
205,정말,0.02225324759762959
206,지식인,0.02210081524841463
207,유튜브,0.02210081524841463
208,후기,0.021808182645676997
209,하루,0.021808182645676997
210,스펙,0.02157460536154761
211,판매,0.02157460536154761
212,도우미,0.02157460536154761
213,보청기,0.021482431880733396
214,필수,0.021363117693724405
215,장애인,0.02126779086758095
216,전기,0.0210483954746806
217,상품,0.0210483954746806
218,명암,0.020642267606769748
219,시공,0.020642267606769748
220,해상도,0.020642267606769748
221,출력,0.020642267606769748
222,체크,0.020522185587813584
223,절약,0.020522185587813584
224,안전,0.020522185587813584
225,사양,0.020522185587813584
226,소비자,0.020522185587813584
227,생활,0.020472987789819222
228,모든,0.02002792283786663
229,제거,0.02002792283786663
230,미세먼지,0.020016744345958543
231,표시,0.020016744345958543
232,밝기,0.020016744345958543
233,링크,0.01999597570094657
234,행사,0.01999597570094657
235,도어,0.01999597570094657
236,업체,0.01999597570094657
237,스포크,0.01999597570094657
238,무료,0.01999597570094657
239,국내,0.01958285788591404
240,디스플레이,0.019391221085147337
241,다시,0.019137792933961447
242,가능성,0.019137792933961447
243,주의,0.01894355592721254
244,수도,0.01894355592721254
245,스마트홈,0.018765697824336132
246,미국,0.018765697824336132
247,안정,0.018765697824336132
248,시가전,0.018765697824336132
249,제한,0.018765697824336132
250,케이블,0.018765697824336132
251,지금,0.018692727982008855
252,경험,0.018417346040345523
253,품질,0.018417346040345523
254,생각,0.018247663030056264
255,구조,0.01789113615347851
256,방송,0.01789113615347851
257,필요,0.017802598078103672
258,이유,0.017802598078103672
259,퇴치,0.01774635677104063
260,지식,0.017514651302713725
261,의류,0.017514651302713725
262,전화,0.017364926266611493
263,출시,0.017364926266611493
264,변경,0.01735753312615108
265,자체,0.01735753312615108
266,유지,0.01735753312615108
267,먼지,0.01688912804190252
268,이동,0.01688912804190252
269,소액,0.01688912804190252
270,멀티탭,0.01688912804190252
271,작성,0.01683871637974448
272,대부분,0.01683871637974448
273,프리미엄,0.01683871637974448
274,이동식,0.016578330308420722
275,활동,0.016467403222245897
276,예상,0.016312506492877465
277,예산,0.016312506492877465
278,클릭,0.016312506492877465
279,플러스,0.016312506492877465
280,김치,0.016312506492877465
281,쿠폰,0.016312506492877465
282,갤럭시,0.016263604781091314
283,데이터,0.016263604781091314
284,청정,0.016263604781091314
285,와이파이,0.016263604781091314
286,스타일,0.016022338270293306
287,인기,0.016022338270293306
288,사람,0.016022338270293306
289,윈도우,0.015824769839856145
290,스탠바이,0.015824769839856145
291,울트라,0.015824769839856145
292,오디오,0.015824769839856145
293,외부,0.01578629660601045
294,쇼핑,0.01578629660601045
295,내장,0.01578629660601045
296,청소기,0.01578629660601045
297,견적,0.01578629660601045
298,프로필,0.01578629660601045
299,정액,0.01578629660601045
300,가구,0.01578629660601045
301,수수료,0.01578629660601045
302,포트,0.015638081520280112
303,등급,0.015638081520280112
304,네트워크,0.015638081520280112
305,걱정,0.015577273318340712
306,개월,0.015260086719143435
307,보관,0.015260086719143435
308,영화,0.015260086719143435
309,온도,0.01513220836638812
310,버튼,0.01513220836638812
311,상황,0.01513220836638812
312,드라이버,0.015071209371291567
313,압류,0.015071209371291567
314,초음파,0.015071209371291567
315,가맹,0.015071209371291567
316,티빙,0.015071209371291567
317,일본,0.015071209371291567
318,그래픽,0.015071209371291567
319,차량,0.015012558259468905
320,설계,0.01473387683227642
321,종류,0.01473387683227642
322,제외,0.01473387683227642
323,소형,0.01473387683227642
324,시장,0.01473387683227642
325,옵션,0.01473387683227642
326,상담사,0.014687143414435529
327,실제,0.014687143414435529
328,여러,0.014687143414435529
329,주로,0.014387034998657703
330,소프트웨어,0.014387034998657703
331,수납,0.014387034998657703
332,조치,0.014387034998657703
333,명령,0.014317648902726987
334,먼저,0.014242078462482937
335,블로그,0.014242078462482937
336,미니,0.014242078462482937
337,위치,0.014207666945409404
338,지급,0.014207666945409404
339,이하,0.014207666945409404
340,세탁,0.014207666945409404
341,전문가,0.014207666945409404
342,고급,0.014207666945409404
343,스팀,0.014207666945409404
344,폴더,0.014010281661347867
345,말씀,0.013797013510530346
346,용도,0.013797013510530346
347,모니터,0.013761511737846496
348,구형,0.013761511737846496
349,에어,0.013761511737846496
350,부모님,0.013761511737846496
351,페이지,0.013761511737846496
352,원격,0.013761511737846496
353,통화,0.013761511737846496
354,상품권,0.013681457058542389
355,조명,0.013681457058542389
356,약정,0.013681457058542389
357,금액,0.013681457058542389
358,지역,0.013681457058542389
359,리뷰,0.013681457058542389
360,주요,0.013681457058542389
361,무상,0.013681457058542389
362,셋탑박스,0.013564088434162411
363,크롬캐스트,0.013564088434162411
364,독일,0.013564088434162411
365,보기,0.013351948558577754
366,가족,0.013351948558577754
367,케어,0.013155247171675374
368,맞춤,0.013155247171675374
369,코드,0.013155247171675374
370,조건,0.013155247171675374
371,제휴,0.013155247171675374
372,쇼핑몰,0.013155247171675374
373,표현,0.013155247171675374
374,화이트,0.013155247171675374
375,다이렉트,0.013155247171675374
376,납부,0.013155247171675374
377,구글,0.013155247171675374
378,차단,0.013135988477035293
379,냉장,0.013135988477035293
380,구현,0.013135988477035293
381,냉동,0.013135988477035293
382,가습기,0.013135988477035293
383,불편,0.013135988477035293
384,스피커,0.013135988477035293
385,속도,0.012906883606625162
386,동시,0.012906883606625162
387,인증,0.012906883606625162
388,정상,0.012906883606625162
389,결론,0.012906883606625162
390,안드로이드,0.012810527965597833
391,돌비,0.012810527965597833
392,진단,0.012629037284808358
393,단독,0.012629037284808358
394,핵심,0.012629037284808358
395,기존,0.012629037284808358
396,휴대폰,0.012629037284808358
397,최적화,0.012629037284808358
398,베스트,0.012629037284808358
399,고장,0.012629037284808358
400,모바일,0.012629037284808358
401,장단점,0.012629037284808358
402,가스레인지,0.012629037284808358
403,전기레인지,0.012629037284808358
404,플레이,0.012510465216224089
405,무빙,0.012510465216224089
406,램프,0.012510465216224089
407,태블릿,0.012510465216224089
408,인식,0.012510465216224089
409,환불,0.012510465216224089
410,거나,0.012461818654672571
411,전국,0.012461818654672571
412,자주,0.012461818654672571
413,개인,0.012102827397941345
414,건조기,0.012102827397941345
415,모듈,0.012102827397941345
416,백화점,0.012102827397941345
417,보통,0.012102827397941345
418,페이,0.012102827397941345
